1600884523.452451,1600884522.863225,in,3,"2020-09-24 01:09:43",0,1,Aa,26.509053,0.620875
1600884524.780478,1600884523.797749,in,3,"2020-09-24 01:09:44",0,1,Aa,0.313649,0.998122
1600884524.859755,1600884524.299308,in,4,"2020-09-24 01:09:44",0,1,B,28.462854,0.604325
1600884529.132146,1600884528.660326,in,3,"2020-09-24 01:09:49",0,1,A,3.864456,0.503680
1600884529.203802,1600884528.587620,in,4,"2020-09-24 01:09:49",0,1,Bb,1.045154,0.643076
1600884540.186621,1600884539.339893,in,3,"2020-09-24 01:09:00",0,1,Aa,10.016187,0.879190
1600884540.564619,1600884539.598142,in,4,"2020-09-24 01:09:00",0,1,Bb,10.367446,0.998832
1600884545.261097,1600884544.500833,in,4,"2020-09-24 01:09:05",0,1,Bb,3.903859,0.797726
1600884545.499651,1600884544.710269,in,3,"2020-09-24 01:09:05",0,1,Aa,4.491185,0.827752
1600884567.771908,1600884566.666725,in,3,"2020-09-24 01:09:27",0,1,ABb,21.128704,1.155042
1600884568.868662,1600884568.189054,in,3,"2020-09-24 01:09:28",0,1,Bb,0.367288,0.712636
1600884579.793021,1600884578.951460,in,3,"2020-09-24 01:09:39",0,1,Bb,10.049769,0.875150
1600884580.779674,1600884580.046790,in,3,"2020-09-24 01:09:40",0,1,Bb,0.220180,0.766265
1600884596.359592,1600884595.881550,in,2,"2020-09-24 01:09:56",0,1,B,143.049088,0.511692
1600884597.599977,1600884597.145059,in,2,"2020-09-24 01:09:57",0,1,B,0.475052,0.501645
1600884664.980513,1600884664.096528,in,4,"2020-09-24 01:09:04",0,1,Bb,118.797968,0.925120
1600884674.691996,1600884673.967534,in,4,"2020-09-24 01:09:14",0,1,Bb,8.945886,0.772638
1600884711.286659,1600884710.360066,in,4,"2020-09-24 01:09:51",0,1,Bb,35.619894,0.963966
1600884715.162344,1600884714.418798,in,4,"2020-09-24 01:09:55",0,1,Bb,3.094766,0.797903
1600884725.464582,1600884724.615662,in,4,"2020-09-24 01:09:05",0,1,Bb,9.398962,0.909593
1600884728.755611,1600884727.864247,in,4,"2020-09-24 01:09:08",0,1,Bb,2.338991,0.945678
1600884746.366471,1600884745.327359,in,2,"2020-09-24 01:09:26",0,1,BAb,145.833397,1.083652
1600884748.862080,1600884748.280728,in,2,"2020-09-24 01:09:28",0,1,Aa,1.504465,0.625858
1600884797.418971,1600884796.498145,in,2,"2020-09-24 01:09:17",0,1,AaA,1.447898,0.960101
1600884801.738674,1600884800.651717,in,2,"2020-09-24 01:09:21",0,1,AaB,0.114079,1.121486
1600884802.412641,1600884801.950863,in,2,"2020-09-24 01:09:22",0,1,A,0.177660,0.502279
1600884811.425865,1600884810.308737,in,2,"2020-09-24 01:09:31",0,1,AaA,0.100397,1.158009
1600884812.590578,1600884812.124990,in,2,"2020-09-24 01:09:32",0,1,A,0.302627,0.506314
1600884815.213249,1600884813.652055,in,2,"2020-09-24 01:09:35",0,1,AaAa,0.430114,1.607808
1600884816.516782,1600884815.897949,in,2,"2020-09-24 01:09:36",0,1,Aa,0.638086,0.676380
1600884844.419517,1600884843.306486,in,2,"2020-09-24 01:09:04",1,1,ABab,26.732156,1.148783
1600884855.159684,1600884853.920628,in,2,"2020-09-24 01:09:15",-1,-1,BAba,9.465359,1.281369
1600884861.283731,1600884860.257315,in,2,"2020-09-24 01:09:21",0,1,ABbaB,5.055318,1.091522
1600884863.158863,1600884862.143475,in,2,"2020-09-24 01:09:23",0,1,BbB,0.611841,1.057798
1600884864.913445,1600884864.461550,in,2,"2020-09-24 01:09:24",0,1,B,1.260278,0.501097
1600884868.208316,1600884867.746519,in,2,"2020-09-24 01:09:28",0,1,B,1.154128,0.504280
1600884875.961034,1600884875.174642,in,2,"2020-09-24 01:09:35",0,1,Bb,4.402848,0.829017
1600884877.071132,1600884876.082522,in,2,"2020-09-24 01:09:37",0,1,BbB,0.078863,1.025229
1600884879.166094,1600884878.367433,in,2,"2020-09-24 01:09:39",0,1,Bb,0.851901,0.841573
1600884887.884709,1600884886.915969,in,3,"2020-09-24 01:09:47",0,1,BbBb,306.102913,1.011163
1600884890.459357,1600884889.760312,in,3,"2020-09-24 01:09:50",0,1,Bb,1.833181,0.746936
1600884891.706644,1600884890.918213,in,3,"2020-09-24 01:09:51",0,1,Bb,0.410964,0.831540
1600884892.304645,1600884891.835574,in,3,"2020-09-24 01:09:52",0,1,B,0.085822,0.511263
1600884893.847650,1600884893.411167,in,3,"2020-09-24 01:09:53",0,1,B,1.064329,0.502585
1600884895.735514,1600884895.277175,in,3,"2020-09-24 01:09:55",0,1,B,0.097994,0.501814
1600884896.869813,1600884896.203931,in,3,"2020-09-24 01:09:56",0,1,Bb,0.258946,0.715307
1600884903.687597,1600884903.222885,in,2,"2020-09-24 01:09:03",0,1,B,24.013879,0.502399
1600884932.193395,1600884931.735467,in,2,"2020-09-24 01:09:32",0,1,A,28.010183,0.501690
1600884935.379091,1600884934.612506,in,2,"2020-09-24 01:09:35",0,1,Aa,1.868187,0.811301
1600884942.565061,1600884942.103059,in,2,"2020-09-24 01:09:42",0,1,B,1.252874,0.507088
1600885005.114542,1600884153.180902,in,4,"2020-09-24 01:09:45",0,1,Bb,0.000000,0.792045
1600885009.645090,1600884157.609416,in,4,"2020-09-24 01:09:49",0,1,Bb,3.636470,0.889282
1600885013.064028,1600884161.134981,in,4,"2020-09-24 01:09:53",0,1,Bb,2.636284,0.794811
1600885016.448850,1600884164.378838,in,3,"2020-09-24 01:09:56",0,1,Bb,0.000000,0.929084
1600885016.755441,1600884164.745147,in,4,"2020-09-24 01:09:56",0,1,Aa,2.815354,0.847962
1600885019.609847,1600884167.703366,in,4,"2020-09-24 01:09:59",0,1,Aa,2.110257,0.759768
1600885019.946728,1600884167.898823,in,3,"2020-09-24 01:09:59",0,1,Bb,2.590900,0.907114
1600885024.660952,1600884172.565840,in,1,"2020-09-24 01:09:04",-1,-1,BAba,0.000000,0.961444
1600885030.232782,1600884178.306011,in,1,"2020-09-24 01:09:10",0,1,Bb,4.778727,0.793217
1600885035.693886,1600885034.754572,in,3,"2020-09-24 01:09:15",0,1,Bb,865.948636,0.962123
1600885035.996837,1600885035.076208,in,4,"2020-09-24 01:09:15",0,1,Aa,866.613074,0.949316
1600885039.501737,1600885038.740720,in,4,"2020-09-24 01:09:19",0,1,Aa,2.715196,0.784288
1600885039.865548,1600885038.956442,in,3,"2020-09-24 01:09:19",0,1,Bb,3.239748,0.931986
1600885043.267043,1600885042.391408,in,4,"2020-09-24 01:09:23",0,1,Bb,2.866400,0.898619
1600885046.490500,1600885045.638036,in,4,"2020-09-24 01:09:26",0,1,Bb,2.348009,0.875624
1600885050.593734,1600885049.778005,in,4,"2020-09-24 01:09:30",0,1,Bb,3.264346,0.844728
1600885053.554164,1600885052.730907,in,4,"2020-09-24 01:09:33",0,1,Bb,2.108174,0.863652
1600885059.645082,1600885058.852538,in,4,"2020-09-24 01:09:39",0,1,Bb,5.257979,0.822108
1600885062.497387,1600885061.688953,in,4,"2020-09-24 01:09:42",0,1,Bb,2.014307,0.839079
1600885065.122247,1600885064.222948,in,3,"2020-09-24 01:09:45",0,1,Bb,24.334520,0.925840
1600885065.416681,1600885064.548940,in,4,"2020-09-24 01:09:45",0,1,Aa,2.020908,0.899893
1600885070.160385,1600885069.237805,in,4,"2020-09-24 01:09:50",0,1,Aa,3.788973,0.954415
1600885070.488615,1600885069.582587,in,3,"2020-09-24 01:09:50",0,1,Bb,4.433798,0.938202
1600885078.005576,1600885077.542578,in,4,"2020-09-24 01:09:58",0,1,B,7.350357,0.506720
1600885079.115590,1600885078.649820,in,4,"2020-09-24 01:09:59",0,1,B,0.210104,0.509314
1600885083.504080,1600885083.040520,in,4,"2020-09-24 01:09:03",0,1,B,1.815863,0.503402
1600885084.510393,1600885084.043925,in,4,"2020-09-24 01:09:04",0,1,B,0.340491,0.506501
1600885087.747568,1600885087.294472,in,4,"2020-09-24 01:09:07",0,1,B,0.299172,0.501198
1600885106.457096,1600885106.005913,in,3,"2020-09-24 01:09:26",0,1,B,35.485124,0.501745
1600885114.724138,1600885114.282918,in,4,"2020-09-24 01:09:34",0,1,A,10.746435,0.503776
1600885116.497935,1600885116.040230,in,3,"2020-09-24 01:09:36",0,1,B,1.584836,0.503700
1600885117.936233,1600885117.242923,in,4,"2020-09-24 01:09:37",0,1,Aa,0.983468,0.745306
1600885119.383702,1600885118.919884,in,4,"2020-09-24 01:09:39",0,1,A,0.931655,0.515916
1600885122.482623,1600885122.024441,in,4,"2020-09-24 01:09:42",0,1,A,0.481344,0.504416
1600885122.753114,1600885122.286405,in,3,"2020-09-24 01:09:42",0,1,B,1.635368,0.513024
1600885124.139215,1600885123.679472,in,4,"2020-09-24 01:09:44",0,1,A,1.150615,0.511943
1600885125.758578,1600885125.288196,in,3,"2020-09-24 01:09:45",0,1,B,0.842374,0.516782
1600885130.004068,1600885129.462261,in,3,"2020-09-24 01:09:50",0,1,Bb,3.027328,0.594443
1600885132.238951,1600885131.764005,in,3,"2020-09-24 01:09:52",0,1,B,1.116673,0.522024
1600885132.374717,1600885130.616042,in,4,"2020-09-24 01:09:52",0,1,AaBbAa,5.132948,1.817111
1600885138.027406,1600885137.268982,in,4,"2020-09-24 01:09:58",0,1,Bb,4.835829,0.811414
1600885140.986996,1600885140.274165,in,4,"2020-09-24 01:09:00",0,1,Bb,2.193769,0.773045
1600885147.570584,1600885147.125366,in,3,"2020-09-24 01:09:07",0,1,B,14.725593,0.500831
1600885148.292070,1600885147.424288,in,4,"2020-09-24 01:09:08",0,1,AaAa,6.377078,0.922484
1600885151.843477,1600885151.397156,in,3,"2020-09-24 01:09:11",0,1,B,3.770959,0.501300
1600885151.962956,1600885151.109691,in,4,"2020-09-24 01:09:11",0,1,Aa,2.762919,0.907163
1600885157.001677,1600885156.561974,in,2,"2020-09-24 01:09:17",0,1,B,0.000000,0.504606
1600885159.736658,1600885159.294445,in,2,"2020-09-24 01:09:19",0,1,B,2.128516,0.501281
1600885161.656404,1600885160.226144,in,2,"2020-09-24 01:09:21",1,1,AaAab,0.430419,1.494160
1600885204.397898,1600885171.113483,in,3,"2020-09-24 01:09:04",0,1,B,0.000000,0.501767
1600885206.093755,1600885172.812510,in,3,"2020-09-24 01:09:06",0,1,B,0.132767,0.504341
1600885208.607653,1600885175.337966,in,3,"2020-09-24 01:09:08",0,1,B,0.162421,0.503898
1600885209.194409,1600885175.924386,in,4,"2020-09-24 01:09:09",0,1,A,11.734558,0.504353
1600885209.940042,1600885176.664084,in,3,"2020-09-24 01:09:09",0,1,B,0.387541,0.506408
1600885211.975051,1600885178.701506,in,4,"2020-09-24 01:09:11",0,1,A,1.531755,0.503569
1600885213.893173,1600885180.331943,in,3,"2020-09-24 01:09:13",0,1,Bb,2.489070,0.801520
1600885214.465899,1600885180.691954,in,4,"2020-09-24 01:09:14",0,1,Aa,0.265280,0.997478
1600885216.218732,1600885182.924996,in,4,"2020-09-24 01:09:16",0,1,A,1.235564,0.511583
1600885217.229586,1600885183.931990,in,4,"2020-09-24 01:09:17",0,1,A,0.406766,0.515443
1600885218.128350,1600885184.835078,in,3,"2020-09-24 01:09:18",0,1,B,0.763922,0.501885
1600885223.391655,1600885190.104877,in,3,"2020-09-24 01:09:23",0,1,B,4.089194,0.511667
1600885224.276062,1600885190.507041,in,4,"2020-09-24 01:09:24",0,1,Aa,4.330994,0.993876
1600885228.092656,1600885194.807252,in,4,"2020-09-24 01:09:28",0,1,A,3.306335,0.504446
1600885228.671381,1600885195.383095,in,3,"2020-09-24 01:09:28",0,1,B,0.733420,0.506445
1600885235.650068,1600885235.018455,in,3,"2020-09-24 01:09:35",0,1,Bb,0.236750,0.659161
1600885235.755899,1600885235.220356,in,4,"2020-09-24 01:09:35",0,1,A,39.765381,0.563191
1600885239.871787,1600885239.398403,in,4,"2020-09-24 01:09:39",0,1,A,1.057268,0.507092
1600885243.343371,1600885242.545491,in,4,"2020-09-24 01:09:43",0,1,Aa,2.527947,0.825877
1600885245.091216,1600885244.634883,in,4,"2020-09-24 01:09:45",0,1,A,1.263514,0.504879
1600885246.206285,1600885245.731911,in,4,"2020-09-24 01:09:46",0,1,A,0.411173,0.502397
1600885249.186056,1600885248.296640,in,4,"2020-09-24 01:09:49",0,1,Aa,0.842870,0.925213
1600885250.951309,1600885250.284067,in,3,"2020-09-24 01:09:50",0,1,Bb,14.606451,0.695324
1600885252.252476,1600885250.737951,in,4,"2020-09-24 01:09:52",0,1,AaAa,0.749679,1.555566
1600885252.661236,1600885251.705508,in,3,"2020-09-24 01:09:52",0,1,Bb,0.726117,0.979997
1600885258.503545,1600885258.017544,in,3,"2020-09-24 01:09:58",0,1,B,5.332039,0.502898
1600885698.092148,1600885245.788394,in,3,"2020-09-24 01:09:18",0,1,Aa,9.632282,0.723299
1600885698.256137,1600885245.906600,in,4,"2020-09-24 01:09:18",0,1,Aa,9.539782,0.773123
1600885702.412558,1600885249.984105,in,4,"2020-09-24 01:09:22",0,1,Aa,3.304383,0.855084
1600885702.582252,1600885250.215458,in,3,"2020-09-24 01:09:22",0,1,Aa,3.703765,0.799437
1600885706.182521,1600885253.971585,in,4,"2020-09-24 01:09:26",0,1,Bb,3.132396,0.653773
1600885706.588452,1600885254.085122,in,3,"2020-09-24 01:09:26",0,1,Bb,3.070226,0.934808
1600885716.980766,1600885264.521738,in,3,"2020-09-24 01:09:36",0,1,Bb,9.501808,0.880182
1600885717.164918,1600885264.827774,in,4,"2020-09-24 01:09:37",0,1,Bb,10.202416,0.753310
1600885720.783828,1600885268.819378,in,3,"2020-09-24 01:09:40",0,1,B,3.417458,452.002269
1600885721.044501,1600885268.776511,in,4,"2020-09-24 01:09:41",0,1,Bb,3.195427,452.310722
1600885741.402510,1600885740.933647,in,2,"2020-09-24 01:09:01",0,1,B,0.000000,0.507526
1600885968.474047,1600885967.721756,in,3,"2020-09-24 01:09:48",0,1,Aa,246.816268,0.802987
1600885968.672649,1600885967.898698,in,4,"2020-09-24 01:09:48",0,1,Aa,246.811464,0.825479
1600886303.091183,1600886302.272590,in,4,"2020-09-24 01:09:23",0,1,Aa,333.548413,0.867909
1600886303.329561,1600886302.520711,in,3,"2020-09-24 01:09:23",0,1,Aa,333.995968,0.864161
1600886321.874316,1600886321.000728,in,3,"2020-09-24 01:09:41",0,1,Aa,17.615857,0.921903
1600886321.985859,1600886321.312536,in,4,"2020-09-24 01:09:41",0,1,Aa,18.172037,0.734211
1600886323.644652,1600886322.895275,in,3,"2020-09-24 01:09:43",0,1,Aa,0.972643,0.797393
1600886323.820338,1600886323.073079,in,4,"2020-09-24 01:09:43",0,1,Aa,1.026331,0.795358
1600886386.550199,1600886385.794146,in,4,"2020-09-24 01:09:46",0,1,Aa,61.925709,0.795424
1600886386.848964,1600886385.970590,in,3,"2020-09-24 01:09:46",0,1,Aa,62.277922,0.918472
1600886498.321930,1600886497.464406,in,3,"2020-09-24 01:09:38",0,1,Aa,110.575344,0.899523
1600886498.538456,1600886497.799576,in,4,"2020-09-24 01:09:38",0,1,Aa,111.210007,0.780838
1600886510.965868,1600886510.202726,in,4,"2020-09-24 01:09:50",0,1,Aa,11.622311,0.804551
1600886511.224283,1600886510.389444,in,3,"2020-09-24 01:09:51",0,1,Aa,12.025515,0.882622
1600886531.537925,1600886531.047034,in,3,"2020-09-24 01:09:11",0,1,B,19.774968,0.511905
1600886532.227467,1600886531.487500,in,4,"2020-09-24 01:09:12",0,1,Bb,20.480223,0.782028
1600886687.525837,1600886686.687814,in,4,"2020-09-24 01:09:47",0,1,Aa,154.418285,0.882431
